#,title,videoUrl,videoId,publishedAt,position
48,You're Just Like Pop Music (Instrumental),https://www.youtube.com/watch?v=lp_Gf7E6y44&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=48,lp_Gf7E6y44,2021-09-28T10:02:10Z,47
49,Sing For The Void [Original Song] | Lyric Video,https://www.youtube.com/watch?v=80ezKLZMlhs&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=49,80ezKLZMlhs,2021-08-23T16:00:12Z,48
50,Joshua Lanuarii & kittydog - against my shell (Official Visualizer),https://www.youtube.com/watch?v=j2zpMo6AN1g&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=50,j2zpMo6AN1g,2020-12-12T05:00:11Z,49
51,ivycomb - Soul Astray (Official Lyric Video),https://www.youtube.com/watch?v=Uq4Jees1sik&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=51,Uq4Jees1sik,2021-09-23T02:00:14Z,50
52,[Official Release] Ardolf - (execute.),https://www.youtube.com/watch?v=LJrTObZjVZg&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=52,LJrTObZjVZg,2023-05-06T14:00:10Z,51
53,Ain't The Kinda Lovin' I Do [Original Song] | Lyric Video,https://www.youtube.com/watch?v=j-SYw_hNRmc&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=53,j-SYw_hNRmc,2021-06-22T16:00:10Z,52
54,It's Normal,https://www.youtube.com/watch?v=cze5GFVR9O0&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=54,cze5GFVR9O0,2020-09-27T19:30:01Z,53
55,Over Amplified [Original Song] | Lyric Video,https://www.youtube.com/watch?v=niJZw4kZ7ak&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=55,niJZw4kZ7ak,2021-07-28T16:00:11Z,54
56,"Cult of the Lamb Song - ""Sheep to Goat"" Remix by ivycomb ft. Shwabadi",https://www.youtube.com/watch?v=I7RwP8ItO1M&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=56,I7RwP8ItO1M,2022-10-14T17:00:11Z,55
57,"Cult of the Lamb Song - ""False Idol"" by ivycomb",https://www.youtube.com/watch?v=kJNCdaKPZg4&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=57,kJNCdaKPZg4,2022-09-20T17:00:11Z,56
58,Liquid Gold,https://www.youtube.com/watch?v=hcr5FREFt30&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=58,hcr5FREFt30,2023-08-04T10:00:40Z,57
59,ANTIHUMAN,https://www.youtube.com/watch?v=jtnoDnOo_nE&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=59,jtnoDnOo_nE,2023-08-26T00:30:08Z,58
60,Galaxy,https://www.youtube.com/watch?v=ZGIMoV4RPkQ&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=60,ZGIMoV4RPkQ,2023-02-23T10:02:33Z,59
61,RAMBLEY REVIEW by RecD Ft. OtterBoyVA (Indigo Park: Chapter 1 Credits OFFICIAL ANIMATED MUSIC VIDEO),https://www.youtube.com/watch?v=lsSvkmJqTqU&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=61,lsSvkmJqTqU,2024-05-21T00:30:06Z,60
62,"[Deluxe] Sweet Little Lies - ivycomb, Shwabadi in Beatstar (Original by bülow)",https://www.youtube.com/watch?v=dTq5_sSFQ4g&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=62,dTq5_sSFQ4g,2024-02-01T17:13:30Z,61
63,Verplex - On My Way,https://www.youtube.com/watch?v=Hh3DltMkTeU&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=63,Hh3DltMkTeU,2022-03-18T07:00:08Z,62
64,Silly Plans ~ Revisit,https://www.youtube.com/watch?v=MeVua6hDt8k&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=64,MeVua6hDt8k,2023-12-05T16:00:07Z,63
65,SPOTS - snuffles,https://www.youtube.com/watch?v=GUZWSxqDJUk&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=65,GUZWSxqDJUk,2024-03-15T04:00:08Z,64
66,Reunite Our Life,https://www.youtube.com/watch?v=uIkg7CX4H5M&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=66,uIkg7CX4H5M,2024-11-21T10:41:52Z,65
67,Memory Merge,https://www.youtube.com/watch?v=lgzCxqQUU5g&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=67,lgzCxqQUU5g,2024-05-20T15:00:06Z,66
68,DATA_REJECT,https://www.youtube.com/watch?v=eJLbw0Oq2S8&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=68,eJLbw0Oq2S8,2024-06-03T22:00:06Z,67
69,No Eternity (Alternate Mix),https://www.youtube.com/watch?v=-iWQ_Rcr2og&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=69,-iWQ_Rcr2og,2024-03-25T10:00:00Z,68
70,Fratricide,https://www.youtube.com/watch?v=txeHnnCj9Ow&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=70,txeHnnCj9Ow,2024-04-24T18:01:17Z,69
71,SmileMoonZ & RISK - Nova (RISK VIP),https://www.youtube.com/watch?v=ob7qOtS5sZ8&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=71,ob7qOtS5sZ8,2024-06-17T18:56:16Z,70
72,"CULT OF THE LAMB SONG ""Violence of the Lamb"" (feat. @Freeced, @FinnMK & @OxygenBeats)",https://www.youtube.com/watch?v=glNgrPk9jOY&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=72,glNgrPk9jOY,2023-09-29T14:00:27Z,71
73,Kardenas HK3 - Dubidubidu (Chipi Chipi Chapa Chapa),https://www.youtube.com/watch?v=ydeG54wkxbM&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=73,ydeG54wkxbM,2024-01-17T21:00:29Z,72
74,Frizk - ALL MY FELLAS (Lyrics),https://www.youtube.com/watch?v=-ol3PSROlwg&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=74,-ol3PSROlwg,2023-10-21T13:41:30Z,73
75,Bossa Break!,https://www.youtube.com/watch?v=pKs2yaEMLwo&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=75,pKs2yaEMLwo,2023-09-14T10:02:16Z,74
76,CYBERNETIC HEART,https://www.youtube.com/watch?v=hnJr0Fdm0bU&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=76,hnJr0Fdm0bU,2024-07-29T17:00:06Z,75
77,LDR - RET TRO Remix,https://www.youtube.com/watch?v=8gBXhhdYJbc&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=77,8gBXhhdYJbc,2024-06-15T17:00:06Z,76
78,iamamiwhoami; blue blue,https://www.youtube.com/watch?v=WKbunk6ZMmA&list=PLFBWgqupDy_vQMudvuJUphRGPEPxWTl2D&index=78,WKbunk6ZMmA,2014-09-05T09:32:39Z,77
