#,title,videoUrl,videoId,publishedAt,position
33,ivycomb - leave a message (Official Lyric Video),https://www.youtube.com/watch?v=d3ZuUVRAnsM&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=33,d3ZuUVRAnsM,2022-06-01T14:00:10Z,32
34,Galaxy,https://www.youtube.com/watch?v=ZGIMoV4RPkQ&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=34,ZGIMoV4RPkQ,2023-02-23T10:02:33Z,33
35,Move Into The Light,https://www.youtube.com/watch?v=ECmFUcgJock&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=35,ECmFUcgJock,2024-06-20T08:59:17Z,34
36,ivycomb - Sparkle (Official Audio),https://www.youtube.com/watch?v=TlDL2G31QLQ&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=36,TlDL2G31QLQ,2022-01-05T01:30:18Z,35
37,Verplex - Bean,https://www.youtube.com/watch?v=S2xcpKl0k98&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=37,S2xcpKl0k98,2021-12-02T20:00:10Z,36
38,LUMINESCENCE,https://www.youtube.com/watch?v=3Nhn-a2gSlE&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=38,3Nhn-a2gSlE,2024-01-20T01:00:08Z,37
39,ivycomb - Sparkle (Official Audio),https://www.youtube.com/watch?v=TlDL2G31QLQ&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=39,TlDL2G31QLQ,2022-01-05T01:30:18Z,38
40,Sweater Weather,https://www.youtube.com/watch?v=Ao81ziiXHhs&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=40,Ao81ziiXHhs,2020-06-16T22:41:08Z,39
41,"Besomorph, Arcando, Neoni - Army (Lyrics)",https://www.youtube.com/watch?v=nxUw6B05pkc&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=41,nxUw6B05pkc,2020-04-16T21:06:16Z,40
42,Adele - Skyfall (Official Lyric Video),https://www.youtube.com/watch?v=DeumyOzKqgI&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=42,DeumyOzKqgI,2012-10-18T16:04:00Z,41
43,ODESZA - A Moment Apart - Official Audio,https://www.youtube.com/watch?v=xarC5jAiO7w&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=43,xarC5jAiO7w,2017-09-08T16:04:40Z,42
44,BKAYE - Glue (Lyrics) Fells Remix,https://www.youtube.com/watch?v=MuvQXcG5j-w&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=44,MuvQXcG5j-w,2020-06-11T17:00:15Z,43
45,Coyote Theory - This Side of Paradise (Lyric Video),https://www.youtube.com/watch?v=FHT3xNYZU8o&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=45,FHT3xNYZU8o,2021-01-06T05:00:01Z,44
46,Oliver - Ottomatic Visualizer,https://www.youtube.com/watch?v=weI6cDCF6kA&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=46,weI6cDCF6kA,2017-12-01T05:00:03Z,45
47,Lost Sky - Fearless pt.II (feat. Chris Linton) | Trap | NCS - Copyright Free Music,https://www.youtube.com/watch?v=S19UcWdOA-I&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=47,S19UcWdOA-I,2017-12-27T17:04:24Z,46
48,Ludovico Einaudi - Experience (Official Visualizer),https://www.youtube.com/watch?v=1e9B31FLT-s&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=48,1e9B31FLT-s,2021-04-12T23:00:01Z,47
49,Can You Hear The Music,https://www.youtube.com/watch?v=4JZ-o3iAJv4&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=49,4JZ-o3iAJv4,2023-07-20T10:02:46Z,48
50,Teddy Swims - Lose Control (The Village Sessions),https://www.youtube.com/watch?v=9gWIIIr2Asw&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=50,9gWIIIr2Asw,2024-08-23T04:00:06Z,49
51,Sesh Tunes Scotland-What Can I Do,https://www.youtube.com/watch?v=mzmCo19cOGw&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=51,mzmCo19cOGw,2023-02-25T10:31:22Z,50
52,A Thousand Years (Radio Edit),https://www.youtube.com/watch?v=mwh3b5eN3nw&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=52,mwh3b5eN3nw,2017-03-02T15:00:22Z,51
53,HEAT,https://www.youtube.com/watch?v=2P-3hhpyOMk&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=53,2P-3hhpyOMk,2025-07-23T20:30:06Z,52
54,I Wanna Be Yours,https://www.youtube.com/watch?v=nyuo9-OjNNg&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=54,nyuo9-OjNNg,2014-12-09T12:17:17Z,53
55,SPOTS 2 - snuffles,https://www.youtube.com/watch?v=b4VFkSG4lk8&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=55,b4VFkSG4lk8,2025-08-15T04:00:06Z,54
56,Coldplay - Viva La Vida (Official Video),https://www.youtube.com/watch?v=dvgZkm1xWPE&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=56,dvgZkm1xWPE,2008-08-04T09:36:03Z,55
57,BoyWithUke - IDGAF ft. blackbear,https://www.youtube.com/watch?v=Q1QcLbkYFaM&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=57,Q1QcLbkYFaM,2022-03-18T04:00:24Z,56
58,BoyWithUke - Toxic (Official Lyric Video),https://www.youtube.com/watch?v=Mvaosumc4hU&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=58,Mvaosumc4hU,2021-10-21T14:00:10Z,57
59,Jamie Duffy - Solas (Official Video),https://www.youtube.com/watch?v=ZT0aOrjIcVE&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=59,ZT0aOrjIcVE,2022-10-14T14:00:09Z,58
60,Mr. Bones [ft. DropsteR & Kanaya],https://www.youtube.com/watch?v=XRaV5wHqS_M&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=60,XRaV5wHqS_M,2021-09-25T16:00:11Z,59
61,pyrokinesis - да что романтичного в птичках? (DrunkLoud prod.) (КЛИП 2020),https://www.youtube.com/watch?v=asQZ5LR3RTw&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=61,asQZ5LR3RTw,2020-12-04T12:00:01Z,60
62,I cant stop making mistakes - snuffles,https://www.youtube.com/watch?v=GS3qN6EIGk4&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=62,GS3qN6EIGk4,2025-09-26T04:00:05Z,61
63,Time for Farewell,https://www.youtube.com/watch?v=5LqCqCsVlNA&list=PLFBWgqupDy_vUuc1SdQdQHpqdm8fXdnwi&index=63,5LqCqCsVlNA,2023-08-28T13:00:09Z,62
