#,title,videoUrl,videoId,publishedAt,position
28,Adele - Rolling in the Deep (Official Music Video),https://www.youtube.com/watch?v=rYEDA3JcQqw&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=28,rYEDA3JcQqw,2010-11-30T23:29:12Z,27
29,ODESZA - A Moment Apart - Official Audio,https://www.youtube.com/watch?v=xarC5jAiO7w&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=29,xarC5jAiO7w,2017-09-08T16:04:40Z,28
30,Don't You Worry Child (Radio Edit),https://www.youtube.com/watch?v=3mWbRB3Y4R8&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=30,3mWbRB3Y4R8,2017-02-11T18:37:18Z,29
31,BKAYE - Glue (Lyrics) Fells Remix,https://www.youtube.com/watch?v=MuvQXcG5j-w&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=31,MuvQXcG5j-w,2020-06-11T17:00:15Z,30
32,Imagine Dragons x J.I.D - Enemy (from the series Arcane League of Legends),https://www.youtube.com/watch?v=D9G1VOjN_84&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=32,D9G1VOjN_84,2021-10-28T11:00:09Z,31
33,Oliver - Ottomatic Visualizer,https://www.youtube.com/watch?v=weI6cDCF6kA&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=33,weI6cDCF6kA,2017-12-01T05:00:03Z,32
34,TheFatRat - Never Be Alone,https://www.youtube.com/watch?v=Ic-gZlPFTkQ&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=34,Ic-gZlPFTkQ,2015-01-29T15:40:06Z,33
35,TheFatRat & Anjulie - Close To The Sun,https://www.youtube.com/watch?v=oJuGlqO85YI&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=35,oJuGlqO85YI,2019-09-20T16:00:11Z,34
36,Julius Dreisig & Zeus X Crona - Invisible | Trap | NCS - Copyright Free Music,https://www.youtube.com/watch?v=QglaLzo_aPk&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=36,QglaLzo_aPk,2018-10-27T15:14:27Z,35
37,[FAN LYRIC VIDEO] My Demons by Starset,https://www.youtube.com/watch?v=LSvOTw8UH6s&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=37,LSvOTw8UH6s,2014-03-01T22:26:29Z,36
38,Unknown Brain x Rival - Control (ft. Jex) [Lyric Video],https://www.youtube.com/watch?v=d455TYstD_w&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=38,d455TYstD_w,2018-10-21T10:00:03Z,37
39,TheFatRat & NEFFEX - Back One Day (Outro Song),https://www.youtube.com/watch?v=2QdPxdcMhFQ&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=39,2QdPxdcMhFQ,2022-12-16T15:00:08Z,38
40,i just wanna be happy,https://www.youtube.com/watch?v=vmN62GkwuYo&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=40,vmN62GkwuYo,2023-10-12T10:02:37Z,39
41,Daydream,https://www.youtube.com/watch?v=uQoHmfi8FEw&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=41,uQoHmfi8FEw,2022-03-17T15:33:03Z,40
42,Vicetone feat. Kat Nestel - Angels (Official Video),https://www.youtube.com/watch?v=eq5Fp9uvc8U&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=42,eq5Fp9uvc8U,2015-04-24T19:23:57Z,41
43,RYLLZ - Nemesis Pt. II (Ft. Bella Renee) (Lyrics),https://www.youtube.com/watch?v=FwJr993wyIU&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=43,FwJr993wyIU,2022-11-04T14:35:20Z,42
44,Lost Sky - Fearless pt.II (feat. Chris Linton) | Trap | NCS - Copyright Free Music,https://www.youtube.com/watch?v=S19UcWdOA-I&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=44,S19UcWdOA-I,2017-12-27T17:04:24Z,43
45,"Hoaprox, YUAN & Haneri - Saviour [Monstercat Release]",https://www.youtube.com/watch?v=2gG09EoYb5o&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=45,2gG09EoYb5o,2021-06-14T17:00:14Z,44
46,DTB - YoshiYNK,https://www.youtube.com/watch?v=3CUBT-szFIc&list=PLFBWgqupDy_tPRALZPQeE_I8f7UQE4FDt&index=46,3CUBT-szFIc,2020-06-22T05:34:29Z,45
