#,title,videoUrl,videoId,publishedAt,position
58,THE END,https://www.youtube.com/watch?v=YgU-UOjcUXw&list=PLFBWgqupDy_t0UDouX-4iDuR0MKdY9VNG&index=58,YgU-UOjcUXw,2023-06-23T03:22:15Z,57
59,Interstellar Official Soundtrack | Cornfield Chase – Hans Zimmer | WaterTower,https://www.youtube.com/watch?v=JuSsvM8B4Jc&list=PLFBWgqupDy_t0UDouX-4iDuR0MKdY9VNG&index=59,JuSsvM8B4Jc,2020-07-29T23:16:10Z,58
60,Bring Me The Horizon - Can You Feel My Heart,https://www.youtube.com/watch?v=QJJYpsA5tv8&list=PLFBWgqupDy_t0UDouX-4iDuR0MKdY9VNG&index=60,QJJYpsA5tv8,2013-08-19T07:00:10Z,59
61,Jaymes Young - Infinity [Official Audio],https://www.youtube.com/watch?v=PWqEPKduGm8&list=PLFBWgqupDy_t0UDouX-4iDuR0MKdY9VNG&index=61,PWqEPKduGm8,2017-06-23T03:11:30Z,60
62,Deleted video,https://www.youtube.com/watch?v=K_e8whEQ4b4&list=PLFBWgqupDy_t0UDouX-4iDuR0MKdY9VNG&index=62,K_e8whEQ4b4,,61
63,vowl. x kol - cry,https://www.youtube.com/watch?v=2LA9kQvN8Pg&list=PLFBWgqupDy_t0UDouX-4iDuR0MKdY9VNG&index=63,2LA9kQvN8Pg,2024-02-23T22:20:57Z,62
64,NEONI - Darkside (Lyrics),https://www.youtube.com/watch?v=s7-GTShjcqY&list=PLFBWgqupDy_t0UDouX-4iDuR0MKdY9VNG&index=64,s7-GTShjcqY,2021-01-30T17:09:38Z,63
65,Mii Channel Theme,https://www.youtube.com/watch?v=rLRIT3fPFmw&list=PLFBWgqupDy_t0UDouX-4iDuR0MKdY9VNG&index=65,rLRIT3fPFmw,2022-09-09T15:46:03Z,64
66,Flo Rida - Whistle [Official Video],https://www.youtube.com/watch?v=cSnkWzZ7ZAA&list=PLFBWgqupDy_t0UDouX-4iDuR0MKdY9VNG&index=66,cSnkWzZ7ZAA,2012-05-24T20:00:03Z,65
67,"Sam Smith, Kim Petras - Unholy (Official Music Video)",https://www.youtube.com/watch?v=Uq9gPaIzbe8&list=PLFBWgqupDy_t0UDouX-4iDuR0MKdY9VNG&index=67,Uq9gPaIzbe8,2022-09-30T17:00:12Z,66
68,LAKEY INSPIRED - Better Days,https://www.youtube.com/watch?v=RXLzvo6kvVQ&list=PLFBWgqupDy_t0UDouX-4iDuR0MKdY9VNG&index=68,RXLzvo6kvVQ,2017-05-14T01:40:34Z,67
